Ids,Sentiment,Sarcasm,Vulgar,Abuse,Target
image_ben_3480.jpg,Positive,Sarcastic,Non Vulgar,Abusive,None
image_ben_3452.jpg,Positive,Sarcastic,Non Vulgar,Abusive,None
image_ben_4925.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,None
image_ben_4935.jpg,Positive,Sarcastic,Non Vulgar,Abusive,None
image_ben_4543.jpg,Negative,Sarcastic,Vulgar,Abusive,None
image_ben_3956.jpg,Positive,Sarcastic,Non Vulgar,Abusive,None
image_ben_5294.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,None
image_ben_5053.jpg,Positive,Sarcastic,Non Vulgar,Abusive,None
image_ben_4442.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_7676.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4490.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_2305.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3930.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_3817.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4057.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3801.jpg,Neutral,Sarcastic,Vulgar,Abusive,Others
image_ben_4635.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4264.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_1551.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3938.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4108.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4045.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3706.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_2860.png,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_3954.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4035.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3683.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_1540.png,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_3875.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4804.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_3689.jpg,Neutral,Sarcastic,Vulgar,Abusive,Others
image_ben_5067.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_1185.png,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4936.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4790.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4878.jpg,Neutral,Sarcastic,Vulgar,Abusive,Others
image_ben_5203.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_185.png,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_5128.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4030.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_3766.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3520.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_1347.png,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4600.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_1317.png,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_2943.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4509.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4872.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4792.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_2333.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5030.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_3749.jpg,Neutral,Sarcastic,Vulgar,Abusive,Others
image_ben_5028.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5151.jpg,Neutral,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5278.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_3943.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_3933.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4459.jpg,Neutral,Sarcastic,Vulgar,Abusive,Others
image_ben_4795.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_3814.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4817.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_2592.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5181.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4141.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3762.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5192.jpg,Neutral,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4160.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_3914.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4514.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_2990.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4602.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4217.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4443.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_1577.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5138.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4812.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4538.jpg,Positive,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4647.jpg,Neutral,Sarcastic,Vulgar,Abusive,Others
image_ben_3497.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5090.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_7677.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_7433.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_3849.jpg,Neutral,Sarcastic,Vulgar,Abusive,Others
image_ben_4724.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_1295.png,Positive,Sarcastic,Vulgar,Abusive,Others
image_ben_4893.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5154.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_3882.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_214.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4063.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_1496.png,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_3836.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3928.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4907.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4694.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4597.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4303.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_2947.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3717.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3919.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_326.png,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_7512.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4228.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_2005.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_2003.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_1449.png,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_1904.png,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4890.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_3707.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4985.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5031.jpg,Neutral,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_2967.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4075.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4348.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4919.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4863.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_131.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3989.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5215.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4059.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5187.jpg,Neutral,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4800.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5190.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4692.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_1202.png,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3955.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4320.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4054.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_5102.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_3873.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5120.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5300.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5026.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_1073.png,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4889.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4253.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5092.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_3940.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3802.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5198.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_5235.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_2956.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3828.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4749.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_3803.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4220.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_3939.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4451.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4942.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_3811.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4802.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4982.jpg,Neutral,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4755.jpg,Positive,Sarcastic,Vulgar,Abusive,Others
image_ben_3941.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_2389.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4796.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_2991.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_5121.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4258.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4065.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5143.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_2963.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4024.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4267.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4628.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_3883.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_215.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_3643.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5084.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4737.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_1537.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4771.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5165.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4747.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5099.jpg,Neutral,Sarcastic,Vulgar,Abusive,Others
image_ben_4485.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5033.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5146.jpg,Positive,Sarcastic,Vulgar,Abusive,Others
image_ben_4295.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5258.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_1394.png,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4849.jpg,Neutral,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4726.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3862.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_7675.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_5088.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4773.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4159.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5093.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4831.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_3534.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4254.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_2993.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4058.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5188.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_5277.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_1543.png,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4053.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4275.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4154.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4940.jpg,Neutral,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4723.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4537.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_114.png,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4859.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4659.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4077.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4729.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4770.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5180.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4226.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_3987.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3848.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4359.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4467.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3208.png,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_5204.jpg,Neutral,Sarcastic,Vulgar,Abusive,Others
image_ben_4827.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4127.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_254.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_5116.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_5276.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4698.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_1228.png,Positive,Sarcastic,Vulgar,Abusive,Others
image_ben_1569.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4767.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4734.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_3696.jpg,Neutral,Sarcastic,Vulgar,Abusive,Others
image_ben_5086.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_1392.png,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_5249.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4896.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_1229.png,Positive,Sarcastic,Vulgar,Abusive,Others
image_ben_4977.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4823.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_5191.jpg,Neutral,Sarcastic,Vulgar,Abusive,Others
image_ben_4126.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_2957.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4462.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3953.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_2958.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4761.jpg,Positive,Sarcastic,Vulgar,Abusive,Others
image_ben_5069.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4979.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4095.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4066.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4371.jpg,Neutral,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_1379.png,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3958.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_1319.png,Positive,Sarcastic,Vulgar,Abusive,Others
image_ben_4140.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3934.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_212.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4765.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_3725.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_2353.png,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_3869.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4746.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_5107.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4558.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4721.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_3936.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4666.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4073.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4632.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_1276.png,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4441.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_5061.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4114.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5101.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4595.jpg,Positive,Sarcastic,Vulgar,Abusive,Others
image_ben_3937.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4331.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4070.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_438.png,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4847.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4947.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others
image_ben_4908.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_3922.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Others
image_ben_5110.jpg,Positive,Sarcastic,Vulgar,Abusive,Others
image_ben_4808.jpg,Neutral,Sarcastic,Vulgar,Abusive,Others
image_ben_4864.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_5199.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4703.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4776.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others
image_ben_4627.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_4933.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others
image_ben_4365.jpg,Negative,Sarcastic,Vulgar,Abusive,Others
image_ben_5292.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Political
image_ben_123.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Political
image_ben_315.png,Negative,Sarcastic,Vulgar,Abusive,Political
image_ben_324.png,Negative,Sarcastic,Vulgar,Abusive,Political
image_ben_4363.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Political
image_ben_330.png,Negative,Sarcastic,Vulgar,Abusive,Political
image_ben_3084.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Political
image_ben_1991.png,Negative,Sarcastic,Non Vulgar,Abusive,Political
image_ben_1775.png,Negative,Sarcastic,Non Vulgar,Abusive,Political
image_ben_137.png,Negative,Sarcastic,Non Vulgar,Abusive,Political
image_ben_555.png,Negative,Sarcastic,Vulgar,Abusive,Political
image_ben_292.png,Negative,Sarcastic,Vulgar,Abusive,Political
image_ben_4417.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Political
image_ben_2037.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Political
image_ben_325.png,Negative,Sarcastic,Non Vulgar,Abusive,Political
image_ben_1105.png,Positive,Sarcastic,Non Vulgar,Abusive,Political
image_ben_218.png,Negative,Sarcastic,Vulgar,Abusive,Political
image_ben_166.png,Negative,Sarcastic,Non Vulgar,Abusive,Political
image_ben_1933.png,Negative,Sarcastic,Non Vulgar,Abusive,Political
image_ben_7246.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Political
image_ben_226.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Political
image_ben_4352.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Political
image_ben_426.png,Negative,Sarcastic,Vulgar,Abusive,Political
image_ben_156.png,Negative,Sarcastic,Vulgar,Abusive,Political
image_ben_354.png,Negative,Sarcastic,Vulgar,Abusive,Political
image_ben_4362.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Political
image_ben_1206.png,Negative,Non-Sarcastic,Vulgar,Abusive,Political
image_ben_290.png,Negative,Sarcastic,Vulgar,Abusive,Political
image_ben_1988.png,Negative,Non-Sarcastic,Non Vulgar,Abusive,Political
image_ben_7242.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Political
image_ben_851.png,Negative,Sarcastic,Vulgar,Abusive,Political
image_ben_4450.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Political
image_ben_4688.jpg,Negative,Sarcastic,Vulgar,Abusive,Political
image_ben_7247.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Political
